x,rel_direct_f,rel_expand_f,rel_horner_f,rel_direct_d,rel_expand_d,rel_horner_d,rel_direct_q,rel_expand_q,rel_horner_q
0.70799999999999996,1.48909203799123856640304307240398683e-07,0.693017936530155959517682855626907887,0.28299015502675881307199403902976609,9.06251678448274467160143859828631117e-18,1.87765575593517739870672345548209955e-09,5.47276467340641762137308320699007098e-10,0,7.34372692517570058108457087164540103e-28,4.5657711482851968322970489095561254e-28
0.70809999999999995,6.65179541774705954390219135794795422e-07,0.0617667994011364635831323641267263265,0.0444098805389771827751808722859463049,7.40718499831125288406129656795400034e-17,1.16981719087477929998889524912617545e-10,2.10792490674640319770695256332956893e-09,0,7.30083750439319873647879281838597056e-28,5.13564415283135781398492421516208002e-28
0.70819999999999994,7.135418247659800196065983519076523e-07,0.360753342492353715094099829175756233,0.0411300137385305726411497437636343312,2.06733531373102701402351290762610788e-16,1.11249611436237748328981833504950854e-09,1.64097378397778819483299667980282105e-09,0,1.26785043585658839362317475253080334e-28,2.12848266523427449599746222258026215e-28
0.70829999999999993,1.61637059575852208081597753423989123e-07,0.144744675085725160147829796269126159,0.358558506314293870110872347201844643,6.04058113015185945382491991271915446e-17,2.55344075946272294960246712457181871e-10,6.82416017095364757801059938426031999e-11,0,3.07102124432563514127241770534987999e-28,3.93460843127855088019313636599423611e-28
0.70839999999999992,3.67901294454502217633319885625340107e-07,0.180015140722308798526108856198169287,0.047942329644500855734616718294658865,1.24394628813094855812755315875219985e-16,1.04354523652346209726488631518280977e-09,1.30359598256290184202609938056391868e-10,0,6.44677858393689405111990140041909729e-28,1.68073538606322928742591708983886982e-28
0.70849999999999991,1.05096421100532501257375021561041327e-06,0.0764267954606176871651043925622054436,0.04467121902870180264096985160104267,1.24364611685365522927403320523676018e-16,7.44609124060220680756614899031770992e-10,1.82703907383240499561272730462337262e-10,0,8.20933164111176546707970189771799752e-28,7.03357425670915464911269597155983461e-29
0.70860000000000001,5.0928973002989032696437172969408981e-07,0.40416443531089801823252631035322872,0.309653367549587574697644731771761392,9.41357269436834200890076418144504368e-17,2.80961752135751645314891345342835859e-10,5.32448297727527621263041957175220701e-10,0,1.90253785794457740226245805815491858e-27,2.66215154640062067660643218656363623e-29
0.7087,2.40061289287649062049016140947349201e-08,0.300608209079783331540303110548848392,0.281955884570536285712124324384489941,3.0787504775944985993239999601822234e-16,1.8346345026209155257975895265899452e-09,9.34111854669880849594595950748907729e-11,0,1.55361676814300288720875696556665399e-27,3.5063731860414265338645941286691468e-28
0.70879999999999999,6.31773574053247652010647722319083574e-07,0.087567909807729333329658283729611688,0.40183764960574886666868794394871359,1.78366341274196894367615474903250742e-16,1.15663661867466202246482049513796758e-09,3.96979209301180264528525640708222677e-10,0,8.24109496586526091331924829052168201e-28,5.82513647267543948956515715806020806e-28
0.70889999999999997,8.59158883437393728420737097351504839e-07,0.781738049313511836538353696536181396,0.33157277602262999939870819564205538,1.36279458327552017548549709389002788e-17,1.14658173192664402447067519081001093e-09,1.0195365557679335464446940219281265e-09,0,6.61029057463642538206490426515674502e-28,3.52756890660127959970308046294087013e-28
0.70899999999999996,3.70969216106457004231866605796740832e-07,0.314078916049821181167819634159291105,0.123947389300119212554786910560472593,2.33360049137925985357308855705599186e-16,2.59629561052132757447462027988848809e-10,7.60229905067397838677027169331837157e-10,0,6.05939145896191239873413429386692348e-28,5.66138733828312643538966128155891016e-28
